serial_no,question,answer,model_raw_response,isCorrect
719,মানবদেহের সর্ববৃহৎ গ্রন্থি কোনটি?,যকৃত,1,1
720,কোনটি ক্ষুদ্রান্ত্রের অংশ নয়?,এপেনডিক্স,1,1
721,নিচের কোন BMI (Body Mass Index) অতিরিক্ত ওজন নির্দেশ করে?,25.0 – 29.9 Kg/m²,1,1
722,নিউক্লিয়াসবিহীন কোষ হলো-,লোহিত রক্তকণিকা,1,1
723,মানুষের স্বাভাবিক রক্ত ক্ষরণকাল-,১-৪ মিনিট,1,1
724,একই সাথে শরীরে রক্তে অক্সিজেনের ঘনত্ব ও হৃৎস্পন্দনের পরিমাপক যন্ত্রের নাম কি?,পাল্সঅক্সিমিটার,1,1
725,হৃদযন্ত্রের রোগ নির্ণয়ে প্রাথমিক পরীক্ষা কোনটি?,ইসিজি,1,1
726,কৃত্রিম পেসমেকার যন্ত্রে কোন ব্যাটারি ব্যবহার করা হয়?,Li ব্যাটারি,1,1
727,শ্বসন কেন্দ্র অবস্থিত কোথায়?,পনস,0,0
728,কোনটি প্যারানাসাল সাইনাস নয়?,অক্সিপিটাল সাইনাস,1,1
729,মানুষের কব্জিতে হাড়ের সংখ্যা কত?,৮টি,1,1
730,নিচের কোনটি মিনারেলোকোর্টিকয়েড হরমোনের কাজ নয়?,হৃৎক্রিয়া বৃদ্ধি করা,1,1
731,কোনটি মিশ্র গ্রন্থি?,অগ্ন্যাশয়,1,1
732,সিমেন তৈরির জন্য পিচ্ছিল পদার্থ ক্ষরণ করে কোন অঙ্গ?,সেমিনাল ভেসিকল,1,1
733,ব্যাকটেরিয়া ধ্বংসে অ্যান্টিবডিকে সহায়তা করে কোনটি?,কমপ্লিমেন্ট সিস্টেম,1,1
734,হোমোলোগাস ক্রোমোজোমের একটি লোকাসে দুটি জিন একত্রে থাকাকে কী বলে?,অ্যালিলোমর্ফ,0,0
735,জেলিফিশ কোন পর্বের প্রাণী?,নিডারিয়া,1,1
736,কোন প্রাণী অযৌন ও যৌন দুভাবেই প্রজনন সম্পন্ন করে?,হাইড্রা,1,1
737,ঘাসফড়িং এর অগ্রভাগের সরু ও শক্ত ডানাদ্বয়কে কী বলে?,টেগমিনা,1,1
738,কোন ভিটামিন পানিতে দ্রবণীয়?,ভিটামিন B কমপ্লেক্স,0,0
739,পেপসিনের ক্ষেত্রে কোনটি সত্য নয়?,ইহা অগ্ন্যাশয় থেকে নিঃসৃত হয়,1,1
740,কোনটি অদানাদার শ্বেত কণিকা?,মনোসাইট,1,1
741,স্বাভাবিক অবস্থায় মানবদেহের রক্তের pH এর মান-,7.40,1,1
742,নিচের কোনটি পালমোনারি সংবহনের অংশ নয়?,মহাধমনি,1,1
743,কোন চক্রের মাধ্যমে যকৃতে ইউরিয়া তৈরি হয়?,অরনিথিন চক্র,1,1
744,নিচের কোনটি বক্ষ অস্থিচক্রের হাড়?,ক্ল্যাভিকল,1,1
745,মানুষের নবম জোড়া করোটিক স্নায়ুর নাম কী?,গ্লাসোফ্যারিঞ্জিয়াল,1,1
746,মস্তিষ্কের কোন অংশে ক্ষুধা নিয়ন্ত্রণ কেন্দ্র অবস্থিত?,হাইপোথ্যালামাস,1,1
747,ডায়েনসেফালনের মধ্যস্থ গহবরটিকে কী বলে?,তৃতীয় ভেন্ট্রিকল,1,1
748,পিউপিলের অবস্থান কোথায়?,আইরিসের মধ্যবর্তী স্থানে,1,1
749,মেলানিন রঞ্জকে রঞ্জিত স্তর কোনটি?,কোরয়েড,1,1
750,অগ্ন্যাশয়ের আলফা কোষ থেকে নিঃসৃত হয়—,গ্লুকাগন,1,1
751,কোন গ্রন্থির ক্ষরণকাল আজীবন নয়?,থাইমাস,1,1
752,নিচের কোনটি ভ্রূণীয় এক্টোডার্ম স্তর থেকে তৈরি হয়?,কেন্দ্রীয় স্নায়ুতন্ত্র,1,1
753,মানুষের দেহকোষে কতটি অটোজোম থাকে?,৪৪টি,1,1
754,নিচের কোনটির দ্বারা গনোরিয়া রোগ হয়?,ব্যাকটেরিয়া,1,1
755,ভ্রান্ত সিলোমযুক্ত প্রাণীর পর্ব কোনটি?,Nematoda,1,1
756,হাইড্রার মুকুল কী কাজে ব্যবহৃত হয়?,অযৌন প্রজনন,1,1
757,রক্তস্রোতে থাকা অতিরিক্ত গ্লুকোজ থেকে যকৃতে সঞ্চিত পলিস্যাকারাইড হলো-,গ্লাইকোজেন,1,1
758,মাইক্রোভিলাইগুলো একত্রিতভাবে ক্ষুদ্রান্ত্রের উপরিভাগে কী সৃষ্টি করে?,ব্রাশ বর্ডার,1,1
759,স্থূলতার সহিত সম্পর্কযুক্ত রোগ কোনটি?,করোনারি হার্ট ডিজিজ,1,1
760,ফুসফুসের গঠন ও কার্যগত একক-,অ্যালভিওলাস,1,1
761,স্বাভাবিক মূত্রের বর্ণ হালকা হলুদ হয় কিসের উপস্থিতিতে?,ইউরোক্রোম,1,1
762,নিচের কোনটি ক্লাভিকলের বৈশিষ্ট্য?,এটি একটি বাঁকানো অস্থি,1,1
763,চলনের সময় হাঁটুকে ভাঁজ করে কোন মাংসপেশী?,বাইসেপস ফিমোরিস,1,1
764,মেরুদন্ডের এটলাস ও এক্সিসের মধ্যবর্তী অস্থিসন্ধি কোনটি?,কীলক,1,1
765,মোটর প্রকৃতির স্নায়ু কোনটি?,হাইপোগ্লোসাল,1,1
766,সন্তান প্রসবে কোন হরমোন সাহায্য করে?,অক্সিটোসিন,1,1
767,মায়ের দুধে কি ধরনের প্রতিরক্ষা থাকে?,প্রাকৃতিক অক্রিয়,1,1
768,অ্যান্টিবডি ক্ষরণ করে কোন কোষ?,প্লাজমা কোষ,1,1
769,সর্বপ্রথম ভ্যাক্সিন কত সালে আবিষ্কৃত হয়?,1796,1,1
770,কোনটি সেক্স লিংকড ডিসঅর্ডার নয়?,ডায়াবেটিক ম্যালিটাস,1,1
771,কোয়াগুলেশন ফ্যাক্টর কোনটির অভাবে হিমোফিলিয়া হয়?,VIII ফ্যাক্টর,1,1
772,সপ্তম করোটিক স্নায়ু কোনটি?,ফেসিয়াল,1,1
773,মানবদেহে ক্যালসিয়াম ও ফসফরাসের বিপাক নিয়ন্ত্রণ করে কোন গ্রন্থি?,প্যারাথাইরয়েড,1,1
774,মানব দেহে নিষেক প্রক্রিয়া কোথায় সংঘটিত হয়?,ডিম্বনালি,1,1
775,প্রথম টেস্টটিউব বেবির নাম কী?,লুইস ব্রাউন,1,1
776,নিচের কোনটি মানুষের প্রাথমিক প্রতিরোধ ব্যবস্থা নয়?,ইন্টারফেরন,0,0
777,নিচের কোনটি সেক্স-লিংকড ডিসঅর্ডার নয়?,থ্যালাসেমিয়া,1,1
778,মারসুপিয়াল স্তন্যপায়ী প্রাণী কোন মহাদেশে পাওয়া যায়?,অস্ট্রেলিয়া,1,1
779,নিচের কোনটি দ্বিঅরীয় প্রতিসাম্য প্রাণীর উদাহরণ?,টিনোফোরা,1,1
780,হাইড্রার খাদ্য নয় কোনটি?,ছোট ঘাস,1,1
781,ঘাসফড়িংয়ের রক্ত সংবহনতন্ত্রের অংশ নয় কোনটি?,সম্মুখ বাহিকা,1,1
782,স্ত্রী রুইমাছ ডিম পাড়ে কখন?,জুন-আগস্ট মাস,1,1
783,নিচের কোন হরমোনটি পাকস্থলীর হাইড্রোক্লোরিক অ্যাসিড নিঃসরণ নিয়ন্ত্রণ করে?,গ্যাস্ট্রিন,1,1
784,নিচের কোনটি তৈরির প্রক্রিয়াকে এরিথ্রোপোয়েসিস বলে?,লোহিত রক্তকণিকা,1,1
785,হৃদ-ফুসফুস যন্ত্র (Heart-Lung Machine) কোন কাজে ব্যবহৃত হয়?,হৃৎপিণ্ডের বাইপাস সার্জারিতে,1,1
786,হেনলির লুপের অবস্থান বৃক্কের কোথায়?,বৃক্কীয় নালিকায়,1,1
787,মানবদেহের করোটিকাতে কতগুলো অস্থি আছে?,12টি,0,0
788,পূর্ণ সংবেদী স্নায়ু নয় কোনটি?,ফেসিয়াল স্নায়ু,1,1
789,প্রাপ্তবয়স্ক মানুষের মস্তিষ্কে নিউরনের সংখ্যা কত?,১০ বিলিয়ন,0,0
790,নিচের কোনটি মিশ্র গ্রন্থি নয়?,এড্রেনাল গ্রন্থি,1,1
791,বুকের দুধে কোন ধরনের ইমিউনোগ্লোবিন (Ig) থাকে?,IgE,0,0
792,"কনে হিমোফিলিয়া বাহক, বর সুস্থ, এদের সন্তানদের ক্ষেত্রে কোনটি মিথ্যা?",পুত্রদের সবাই সুস্থ হবে,0,0
793,ফিলোসফিকা জুওলজিক' গ্রন্থের রচয়িতা কে?,ল্যামার্ক,1,1
794,জুরাসিক সময়কাল বলা হয় কত আগের সময়কে?,সাড়ে ১৬ কোটি বছর,1,1
795,মস্তিষ্কের কোন অংশ মানুষের ক্ষুধা নিয়ন্ত্রণ করে?,হাইপোথ্যালামাস,1,1
796,ডেলটয়েড টিউবারসিটি কোন অস্থির অংশ?,হিউমেরাস,1,1
797,ফুসফুসের আবরণকে কি বলে?,প্লিওরা,1,1
798,নিচের কোনটি মানুষের দ্বিতীয় মস্তিষ্ক হিসাবে পরিচিত?,এন্টেরিক স্নায়ুতন্ত্র,1,1
799,কানের কোন অংশ ভারসাম্য রক্ষায় কাজ করে?,ভেস্টিবুলার যন্ত্র,1,1
800,নিচের কোন হরমোনটি মানুষের ডিম্বাশয় থেকে নিঃসৃত হয়??,প্রজেস্টেরন,1,1
801,কোন চক্রের মাধ্যমে যকৃতে ইউরিয়া তৈরী হয়?,অরনিথিন চক্র,1,1
802,কোন এন্টিবডি প্রধানত এলার্জির সাথে সংশ্লিষ্ট?,IgE,1,1
803,মানবদেহে সপ্তম করোটিক স্নায়ুর নাম কি?,ফেসিয়াল স্নায়ু,1,1
804,এনজিওপ্লাস্টি করলে কি হয়?,সরু ধমনী প্রশস্ত হয়,1,1
805,কোন কোষ হেপারিন তৈরী ও নিঃসরণ করে?,বেসোফিল,1,1
806,ডাক্টাস ক্যুভেইরি রুই মাছের কোন তন্ত্রের অংশ?,শিরাতন্ত্র,1,1
807,পেসমেকারের কাজ কি?,হৃদস্পন্দনের ধীরগতি নিয়ন্ত্রণ করে,1,1
808,"পূর্ণবয়স্ক সুস্থ মানুষের দুই বৃক্কে প্রতি মিনিটে মোট রক্ত সঞ্চালনের
পরিমাণ-",১২০০ মিঃ লিঃ,1,1
809,কোনটির উপস্থিতিতে স্নেহ পদার্থের ইমালসিফিকেশন হয়?,বাইল সল্ট,1,1
810,নিচের কোনটি নাইট্রোজেনবিহীন পদার্থ?,ল্যাকটিক এসিড,1,1
811,মুখে খাওয়ার পোলিও ভ্যাকসিনটি কোন ধরনের ভ্যাকসিন?,জীবনস্মৃত জীবন্ত টিকা,1,1
812,নিচের কোনটি ম্যাক্রোফেজের কাজ নয়?,বিভিন্ন ধরনের এন্টিবডি তৈরি করা,1,1
813,অন্তঃশ্বসন-,"A,B",0,0
814,Mollusca এর ক্ষেত্রে কোনটি সঠিক?,নরম ও অখন্ডায়িত,1,1
815,গ্লুকাগন-,ইনসুলিনের সাথে বিপরীতভাবে সম্পর্কিত,1,1
816,মানবদেহে কোনটি লুপ্তপ্রায় অংগ?,থাইমাস,0,0
817,কোন উদ্দীপনা অ্যানিমোট্যাক্সিসকে প্রভাবিত করে?,বায়ুপ্রবাহ,1,1
818,মায়োফাইব্রিলে কি ধরনের আমিষ থাকে?,অ্যাকটিন এবং মায়োসিন,1,1
819,অন্ত্রের প্রথম প্রতিরক্ষার স্তর কোনটি?,"পাকস্থলির অ্যাসিড, মাইক্রোবায়োম ও মলত্যাগ",1,1
820,বুকের দুধের কোন উপাদানটি নবজাতকের প্রতিরক্ষায় কার্যকর?,ইমিউনোগ্লোবুলিন-এ,1,1
821,নিচের কোন স্তন্যপায়ী প্রাণী ডিম পাড়ে?,প্লাটিপাস (Platypus),1,1
823,নিচের চার প্রকোষ্ঠ বিশিষ্ট হৃদপিন্ড কোন প্রাণীতে দেখা যায়?,কুমীর,1,1
824,কোন hormone পাকস্থলির এসিড নিঃসরণ নিয়ন্ত্রণ করে?,গ্যাস্ট্রিন,1,1
825,কোন কোষ বিভাজন পদ্ধতিতে RBC তৈরি হয়?,mitosis,0,0
826,কোন hormone রক্তে Na+ এবং K+ এর সমতা রক্ষা করে?,এলডোস্টেরন,1,1
827,স্বাভাবিক অবস্থায় হৃদপিন্ডের পেসমেকার কোনটি?,SA node,1,1
828,নিচের কোন রক্তকণিকাটি স্মৃতিকোষ?,লিম্ফোসাইট,1,1
829,যকৃতে অবস্থিত ম্যাক্রোফেজকে কি কোষ বলে?,কুফার কোষ,1,1
830,পূর্ণবয়স্ক সুস্থ মানুষের দেহের ওজনের কত শতাংশ রক্ত থাকে?,৭-৮%,1,1
831,নিচের কোনটিতে হাইড্রার বহিঃকোষীয় পরিপাক সংঘটিত হয়?,সিলেন্টেরন,1,1
832,ব্লাড গ্রুপ AB তে প্লাজমায়-,কোন antibody থাকে না,1,1
833,কোনটি প্লাজমা প্রোটিন নয়?,ক্রিয়েটিনিন,1,1
834,কোন রক্তকণিকা দেহে antibody তৈরি করে?,বি-লিম্ফোসাইট,1,1
835,কোনটি Live attenuated ভ্যাক্সিন?,হাম,1,1
836,আমাদের জাতীয় পাখির বৈজ্ঞানিক নাম কি?,Copsychus saularis,1,1
837,মানবদেহের কোন অঙ্গে সবচেয়ে বেশি মাত্রায় রক্ত প্রবাহিত হয়?,যকৃত,1,1
838,ক্ষুদ্রান্ত্রের কোন স্তরে গবলেট কোষ থাকে?,মিউকোসা,1,1
839,ভ্রুণ অবস্থায় মাতৃগর্ভে কখন প্রথম হৃদস্পন্দন শুরু হয়?,ষষ্ঠ সপ্তাহ,0,0
840,মাতৃদুগ্ধে কোন ধরনের immunoglobulin থাকে?,IgA,1,1
841,মানুষের হৃদপিন্ডের কোন প্রকোষ্ঠের প্রাচীর সবচেয়ে পুরু?,বাম নিলয়,1,1
842,প্রজাপতি' এর প্রতিসাম্যতা কোন ধরনের?,দ্বিপার্শ্বীয়,1,1
843,ঘাসফড়িং এর কোন গ্রন্থি থেকে জুভেনাইল হরমোন ক্ষরিত হয়?,কর্পোরা অ্যালাটা,1,1
844,রক্তে অক্সিজেনের মাত্রা (O₂ saturation) ও হৃদস্পন্দন পরিমাপক যন্ত্রের নাম হল-,পালস অক্সিমিটার,1,1
845,কেঁচো কোন অঙ্গের মাধ্যমে শ্বাসপ্রশ্বাস নেয়?,ত্বক,1,1
846,কোন এনজাইম লালা গ্রন্থিতে পাওয়া যায়?,টায়ালিন,1,1
847,"কোন রক্ত কনিকা ""cell-mediated immunity” এর সাথে সম্পৃক্ত?",টি-লিম্ফোসাইট (T-lymphocyte),1,1
848,কোনটি autosomal recessive disorder?,থ্যালাসেমিয়া,1,1
849,কোন এনজাইম আমিষ পরিপাকে সাহায্য করে?,ট্রিপসিন,1,1
850,কোন পদ্ধতিতে কোভিড ১৯ ভ্যাক্সিন প্রস্তুত করা হয় না?,বিষভিত্তিক (Toxoid),1,1
851,কোনটি ভাইরাস বৃদ্ধিতে বাঁধা দেয়?,Interferon,1,1
852,Alveolus থেকে অক্সিজেন রক্তে কিভাবে প্রবেশ করে?,Diffusion,1,1
853,কোনটি Exocrine গ্রন্থি নয়?,Thyroid gland,1,1
854,কোনটি হাড়ের সাথে পেশি সংযুক্ত করে?,Tendon,1,1
855,মানবদেহের রক্তে কোন বাফার দ্রবণ (buffer solution) থাকে?,NaHCO3 and H2CO3,1,1
856,কোনটি আমিষ পরিপাককারী (digesting) এনজাইম?,Pepsin,1,1
857,নেমাটোসিস্টের (Nematocyst) ভিতরে বিষাক্ত তরল পদার্থের নাম কী?,Hypnotoxin,1,1
858,ঘাসফড়িং এর রক্ত কণিকার নাম কী?,Hemocyte,1,1
859,ক্ষুদ্রান্ত্রের কোন স্তরে পানপাত্র সেল (Goblet cell) পাওয়া যায়?,Mucosa,1,1
860,মাথার খুলিতে কয়টি হাড় রয়েছে?,29,1,1
861,কোনটি attenuated টিকা?,BCG vaccine,1,1
862,কোন কোষ ম্যাক্রোফেজে (macrophages) রূপান্তরিত হয়?,Monocyte,1,1
863,কোন পদ্ধতিতে Hydra লম্বা দূরত্ব অতিক্রম করে?,হামাগুড়ি (looping),1,1
864,কোষের কোথায় ক্রেবস চক্র (Krebs cycle) সংঘটিত হয়?,Mitochondria,1,1
865,কোন এনজাইম অগ্ন্যাশয়ে নাই?,Ptyalin,1,1
866,ভ্রূণে লোহিত কণিকাসমূহ নিম্নের কোথায় তৈরি হয়?,"A,C",0,0
867,প্রাণিজগতের বৃহত্তম Phylum কোনটি?,Arthropoda,1,1
868,লিভারের কোন লোবটি পিত্তথলির সাথে সংযুক্ত থাকে?,Right lobe,1,1
869,মানুষের সোমাটিক কোষে কয়টি অটোসোম থাকে?,44,1,1
870,গ্রোথ হরমোন কোথায় তৈরি হয়?,Pituitary gland,1,1
871,Golgi complex কোনটি সংশ্লেষ (synthesis) করে না?,Ribosome,1,1
872,পেসমেকারে কোন ব্যাটারি ব্যবহৃত হয়?,লিথিয়াম,1,1
873,দ্বিপদ নামকরণের জনক কে?,ক্যারোলাস লিনিয়াস,1,1
874,অন্তঃশ্বসন প্রধানত কোষের কোথায় সংঘটিত হয়?,মাইটোকন্ড্রিয়া,1,1
875,নিচের কোনটি হিমোসিলোমেট?,আর্থ্রোপোডা,1,1
876,কোনটির 6 টি কোডন আছে?,লিউসিন,1,1
877,অত্যাবশ্যকীয় অ্যামিনো এসিড নয় কোনটি?,লাইসিন,0,0
878,ইনসুলিন কোথা থেকে নিঃসৃত হয়?,বিটা কোষ থেকে,1,1
879,মৎস্যখনি বলা হয়?,হালদা,1,1
880,অ্যাপেন্ডিক্স কোথায় থাকে?,সিকোমে,0,0
881,পিত্তথলি কোথায় উন্মুক্ত হয়?,ডিওডেনামে,1,1
882,কত BMI কে স্বাভাবিক ওজন হিসেবে ধরা হয়?,18.5-24.9,1,1
883,লোহিত রক্তকণিকার সাথে সম্পৃক্ত নয় কোনটি?,ফ্যাগোসাইটোসিস,1,1
884,কোনটি O₂ যুক্ত রক্ত পরিবহন করে?,পালমোনারি শিরা,1,1
885,কোনটি লালাগ্রন্থি নয়?,ম্যাক্সিলারি,1,1
886,স্বরযন্ত্রের তরুণাস্থি নয় কোনটি?,হাইওয়েড,1,1
887,শ্রোণী অস্থি নয় কোনটি?,ভোমার,1,1
888,দেহের ভারসাম্য রক্ষা করে কোনটি?,অন্তঃকর্ণ,1,1
889,বয়ঃসন্ধিকালে জরায়ু বৃদ্ধি নিয়ন্ত্রণে ভূমিকা নেই কার?,টেস্টোস্টেরন,1,1
890,গ্রন্থিরাজ বলা হয় কোনটিকে?,পিটুইটারি,1,1
891,মানবদেহে কোন ইউমিউনোগ্লোবিউলিন অনুপস্থিত?,IgB,1,1
892,সেক্স লিঙ্কড জিন নয় কোনটি?,ডাইবেটিস মেলাইটাস,1,1
893,রক্ত জমাট বাধার ফ্যাক্টর নয় কোনটি?,K,1,1
894,নিচের কোন প্রাণীটি ত্রিস্তরী?,কেঁচো,1,1
895,মস্তিষ্কের কোন অংশ মানুষের ক্ষুধা নিয়ন্ত্রণ করে?,হাইপোথ্যালামাস,1,1
896,ডেলটয়েড টিউবারসিটি কোন অস্থির অংশ?,হিউমেরাস,1,1
897,ফুসফুসের আবরণকে কি বলে?,প্লিওরা,1,1
898,নিচের কোনটি মানুষের দ্বিতীয় মস্তিষ্ক হিসাবে পরিচিত?,এন্টেরিক স্নায়ুতন্ত্র,1,1
899,কানের কোন অংশ ভারসাম্য রক্ষায় কাজ করে?,ভেস্টিবুলার যন্ত্র,1,1
900,নিচের কোন হরমোনটি মানুষের ডিম্বাশয় থেকে নিঃসৃত হয়??,প্রজেস্টেরন,1,1
901,কোন চক্রের মাধ্যমে যকৃতে ইউরিয়া তৈরী হয়?,অরনিথিন চক্র,1,1
902,কোন এন্টিবডি প্রধানত এলার্জির সাথে সংশ্লিষ্ট?,IgE,1,1
903,মানবদেহে সপ্তম করোটিক স্নায়ুর নাম কি?,ফেসিয়াল স্নায়ু,1,1
904,এনজিওপ্লাস্টি করলে কি হয়?,সরু ধমনী প্রশস্ত হয়,1,1
905,কোন কোষ হেপারিন তৈরী ও নিঃসরণ করে?,বেসোফিল,1,1
906,ডাক্টাস ক্যুভেইরি রুই মাছের কোন তন্ত্রের অংশ?,শিরাতন্ত্র,1,1
907,পেসমেকারের কাজ কি?,হৃদস্পন্দনের ধীরগতি নিয়ন্ত্রণ করে,1,1
908,"পূর্ণবয়স্ক সুস্থ মানুষের দুই বৃক্কে প্রতি মিনিটে মোট রক্ত সঞ্চালনের
পরিমাণ-",১২০০ মিঃ লিঃ,1,1
909,কোনটির উপস্থিতিতে স্নেহ পদার্থের ইমালসিফিকেশন হয়?,বাইল সল্ট,1,1
910,নিচের কোনটি নাইট্রোজেনবিহীন পদার্থ?,ল্যাকটিক এসিড,1,1
911,মুখে খাওয়ার পোলিও ভ্যাকসিনটি কোন ধরনের ভ্যাকসিন?,জীবনস্মৃত জীবন্ত টিকা,1,1
912,নিচের কোনটি ম্যাক্রোফেজের কাজ নয়?,বিভিন্ন ধরনের এন্টিবডি তৈরি করা,1,1
913,অন্তঃশ্বসন-,"A,B",0,0
914,Mollusca এর ক্ষেত্রে কোনটি সঠিক?,নরম ও অখন্ডায়িত,1,1
915,গ্লুকাগন-,ইনসুলিনের সাথে বিপরীতভাবে সম্পর্কিত,1,1
916,মানবদেহে কোনটি লুপ্তপ্রায় অংগ?,থাইমাস,0,0
917,কোন উদ্দীপনা অ্যানিমোট্যাক্সিসকে প্রভাবিত করে?,বায়ুপ্রবাহ,1,1
918,মায়োফাইব্রিলে কি ধরনের আমিষ থাকে?,অ্যাকটিন এবং মায়োসিন,1,1
919,অন্ত্রের প্রথম প্রতিরক্ষার স্তর কোনটি?,"পাকস্থলির অ্যাসিড, মাইক্রোবায়োম ও মলত্যাগ",0,0
920,বুকের দুধের কোন উপাদানটি নবজাতকের প্রতিরক্ষায় কার্যকর?,ইমিউনোগ্লোবুলিন-এ,1,1
921,নিচের কোন স্তন্যপায়ী প্রাণী ডিম পাড়ে?,প্লাটিপাস (Platypus),1,1
923,নিচের চার প্রকোষ্ঠ বিশিষ্ট হৃদপিন্ড কোন প্রাণীতে দেখা যায়?,কুমীর,1,1
924,কোন hormone পাকস্থলির এসিড নিঃসরণ নিয়ন্ত্রণ করে?,গ্যাস্ট্রিন,1,1
925,কোন কোষ বিভাজন পদ্ধতিতে RBC তৈরি হয়?,mitosis,0,0
926,কোন hormone রক্তে Na+ এবং K+ এর সমতা রক্ষা করে?,এলডোস্টেরন,1,1
927,স্বাভাবিক অবস্থায় হৃদপিন্ডের পেসমেকার কোনটি?,SA node,1,1
928,নিচের কোন রক্তকণিকাটি স্মৃতিকোষ?,লিম্ফোসাইট,1,1
929,যকৃতে অবস্থিত ম্যাক্রোফেজকে কি কোষ বলে?,কুফার কোষ,1,1
930,পূর্ণবয়স্ক সুস্থ মানুষের দেহের ওজনের কত শতাংশ রক্ত থাকে?,৭-৮%,1,1
931,নিচের কোনটিতে হাইড্রার বহিঃকোষীয় পরিপাক সংঘটিত হয়?,সিলেন্টেরন,1,1
932,ব্লাড গ্রুপ AB তে প্লাজমায়-,কোন antibody থাকে না,1,1
933,কোনটি প্লাজমা প্রোটিন নয়?,ক্রিয়েটিনিন,1,1
934,কোন রক্তকণিকা দেহে antibody তৈরি করে?,বি-লিম্ফোসাইট,1,1
935,কোনটি Live attenuated ভ্যাক্সিন?,হাম,1,1
936,আমাদের জাতীয় পাখির বৈজ্ঞানিক নাম কি?,Copsychus saularis,1,1
937,মানবদেহের কোন অঙ্গে সবচেয়ে বেশি মাত্রায় রক্ত প্রবাহিত হয়?,যকৃত,1,1
938,ক্ষুদ্রান্ত্রের কোন স্তরে গবলেট কোষ থাকে?,মিউকোসা,1,1
939,ভ্রুণ অবস্থায় মাতৃগর্ভে কখন প্রথম হৃদস্পন্দন শুরু হয়?,ষষ্ঠ সপ্তাহ,0,0
940,মাতৃদুগ্ধে কোন ধরনের immunoglobulin থাকে?,IgA,1,1
941,মানুষের হৃদপিন্ডের কোন প্রকোষ্ঠের প্রাচীর সবচেয়ে পুরু?,বাম নিলয়,1,1
942,প্রজাপতি' এর প্রতিসাম্যতা কোন ধরনের?,দ্বিপার্শ্বীয়,1,1
943,ঘাসফড়িং এর কোন গ্রন্থি থেকে জুভেনাইল হরমোন ক্ষরিত হয়?,কর্পোরা অ্যালাটা,1,1
944,রক্তে অক্সিজেনের মাত্রা (O₂ saturation) ও হৃদস্পন্দন পরিমাপক যন্ত্রের নাম হল-,পালস অক্সিমিটার,1,1
945,কেঁচো কোন অঙ্গের মাধ্যমে শ্বাসপ্রশ্বাস নেয়?,ত্বক,1,1
946,কোন এনজাইম লালা গ্রন্থিতে পাওয়া যায়?,টায়ালিন,1,1
947,"কোন রক্ত কনিকা ""cell-mediated immunity” এর সাথে সম্পৃক্ত?",টি-লিম্ফোসাইট (T-lymphocyte),1,1
948,কোনটি autosomal recessive disorder?,থ্যালাসেমিয়া,1,1
949,কোন এনজাইম আমিষ পরিপাকে সাহায্য করে?,ট্রিপসিন,1,1
950,কোন পদ্ধতিতে কোভিড ১৯ ভ্যাক্সিন প্রস্তুত করা হয় না?,বিষভিত্তিক (Toxoid),1,1
951,কোনটি ভাইরাস বৃদ্ধিতে বাঁধা দেয়?,Interferon,1,1
952,Alveolus থেকে অক্সিজেন রক্তে কিভাবে প্রবেশ করে?,Diffusion,1,1
953,কোনটি Exocrine গ্রন্থি নয়?,Thyroid gland,1,1
954,কোনটি হাড়ের সাথে পেশি সংযুক্ত করে?,Tendon,1,1
955,মানবদেহের রক্তে কোন বাফার দ্রবণ (buffer solution) থাকে?,NaHCO3 and H2CO3,1,1
956,কোনটি আমিষ পরিপাককারী (digesting) এনজাইম?,Pepsin,1,1
957,নেমাটোসিস্টের (Nematocyst) ভিতরে বিষাক্ত তরল পদার্থের নাম কী?,Hypnotoxin,1,1
958,ঘাসফড়িং এর রক্ত কণিকার নাম কী?,Hemocyte,1,1
959,ক্ষুদ্রান্ত্রের কোন স্তরে পানপাত্র সেল (Goblet cell) পাওয়া যায়?,Mucosa,1,1
960,মাথার খুলিতে কয়টি হাড় রয়েছে?,29,1,1
961,কোনটি attenuated টিকা?,BCG vaccine,1,1
962,কোন কোষ ম্যাক্রোফেজে (macrophages) রূপান্তরিত হয়?,Monocyte,1,1
963,কোন পদ্ধতিতে Hydra লম্বা দূরত্ব অতিক্রম করে?,হামাগুড়ি (looping),1,1
964,কোষের কোথায় ক্রেবস চক্র (Krebs cycle) সংঘটিত হয়?,Mitochondria,1,1
965,কোন এনজাইম অগ্ন্যাশয়ে নাই?,Ptyalin,1,1
966,ভ্রূণে লোহিত কণিকাসমূহ নিম্নের কোথায় তৈরি হয়?,"A,C",0,0
967,প্রাণিজগতের বৃহত্তম Phylum কোনটি?,Arthropoda,1,1
968,লিভারের কোন লোবটি পিত্তথলির সাথে সংযুক্ত থাকে?,Right lobe,1,1
969,মানুষের সোমাটিক কোষে কয়টি অটোসোম থাকে?,44,1,1
970,গ্রোথ হরমোন কোথায় তৈরি হয়?,Pituitary gland,1,1
971,Golgi complex কোনটি সংশ্লেষ (synthesis) করে না?,Ribosome,1,1
972,পেসমেকারে কোন ব্যাটারি ব্যবহৃত হয়?,লিথিয়াম,1,1
973,দ্বিপদ নামকরণের জনক কে?,ক্যারোলাস লিনিয়াস,1,1
974,অন্তঃশ্বসন প্রধানত কোষের কোথায় সংঘটিত হয়?,মাইটোকন্ড্রিয়া,1,1
975,নিচের কোনটি হিমোসিলোমেট?,আর্থ্রোপোডা,1,1
