serial_no,question,answer,model_raw_response,isCorrect
728,কোনটি প্যারানাসাল সাইনাস নয়?,ফ্রন্টাল সাইনাস,0,0
729,মানুষের কব্জিতে হাড়ের সংখ্যা কত?,৫টি,0,0
730,নিচের কোনটি মিনারেলোকোর্টিকয়েড হরমোনের কাজ নয়?,বৃক্কের NaCl ও পানি শোষণক্ষমতা বৃদ্ধি করা,0,0
731,কোনটি মিশ্র গ্রন্থি?,প্যারোটিড,0,0
732,সিমেন তৈরির জন্য পিচ্ছিল পদার্থ ক্ষরণ করে কোন অঙ্গ?,মূত্রাশয়,0,0
733,ব্যাকটেরিয়া ধ্বংসে অ্যান্টিবডিকে সহায়তা করে কোনটি?,ভ্যাক্সিন,0,0
734,হোমোলোগাস ক্রোমোজোমের একটি লোকাসে দুটি জিন একত্রে থাকাকে কী বলে?,জিনোম,0,0
735,জেলিফিশ কোন পর্বের প্রাণী?,আর্থোপোডা,0,0
736,কোন প্রাণী অযৌন ও যৌন দুভাবেই প্রজনন সম্পন্ন করে?,রুই মাছ,0,0
737,ঘাসফড়িং এর অগ্রভাগের সরু ও শক্ত ডানাদ্বয়কে কী বলে?,স্টার্নাম,0,0
738,কোন ভিটামিন পানিতে দ্রবণীয়?,ভিটামিন A,0,0
739,পেপসিনের ক্ষেত্রে কোনটি সত্য নয়?,ইহা পাকস্থলী থেকে নিঃসৃত হয়,0,0
740,কোনটি অদানাদার শ্বেত কণিকা?,নিউট্রোফিল,0,0
741,স্বাভাবিক অবস্থায় মানবদেহের রক্তের pH এর মান-,7.00,0,0
742,নিচের কোনটি পালমোনারি সংবহনের অংশ নয়?,ডান নিলয়,0,0
743,কোন চক্রের মাধ্যমে যকৃতে ইউরিয়া তৈরি হয়?,ক্রেবস চক্র,0,0
744,নিচের কোনটি বক্ষ অস্থিচক্রের হাড়?,স্ফেনয়েড,0,0
745,মানুষের নবম জোড়া করোটিক স্নায়ুর নাম কী?,হাইপোগ্লোসাল,0,0
746,মস্তিষ্কের কোন অংশে ক্ষুধা নিয়ন্ত্রণ কেন্দ্র অবস্থিত?,সেরেব্রাম,0,0
747,ডায়েনসেফালনের মধ্যস্থ গহবরটিকে কী বলে?,দ্বিতীয় ভেন্ট্রিকল,0,0
748,পিউপিলের অবস্থান কোথায়?,রেটিনার পশ্চাতে,0,0
749,মেলানিন রঞ্জকে রঞ্জিত স্তর কোনটি?,স্ক্লেরা,0,0
750,অগ্ন্যাশয়ের আলফা কোষ থেকে নিঃসৃত হয়—,প্যানক্রিয়াটিক পলিপেপটাইড,0,0
751,কোন গ্রন্থির ক্ষরণকাল আজীবন নয়?,সুপ্রারেনাল,0,0
752,নিচের কোনটি ভ্রূণীয় এক্টোডার্ম স্তর থেকে তৈরি হয়?,লোহিত কণিকা,0,0
753,মানুষের দেহকোষে কতটি অটোজোম থাকে?,২২টি,0,0
754,নিচের কোনটির দ্বারা গনোরিয়া রোগ হয়?,ছত্রাক,0,0
755,ভ্রান্ত সিলোমযুক্ত প্রাণীর পর্ব কোনটি?,Platyhelminthes,0,0
756,হাইড্রার মুকুল কী কাজে ব্যবহৃত হয়?,পুনরুৎপত্তি,1,1
757,রক্তস্রোতে থাকা অতিরিক্ত গ্লুকোজ থেকে যকৃতে সঞ্চিত পলিস্যাকারাইড হলো-,সেলুলোজ,0,0
758,মাইক্রোভিলাইগুলো একত্রিতভাবে ক্ষুদ্রান্ত্রের উপরিভাগে কী সৃষ্টি করে?,মিউকোসাল ফোল্ড,0,0
759,স্থূলতার সহিত সম্পর্কযুক্ত রোগ কোনটি?,রক্তশূন্যতা,0,0
760,ফুসফুসের গঠন ও কার্যগত একক-,ফুদ্রের গঠন,0,0
761,স্বাভাবিক মূত্রের বর্ণ হালকা হলুদ হয় কিসের উপস্থিতিতে?,বিলিভারডিন,0,0
762,নিচের কোনটি ক্লাভিকলের বৈশিষ্ট্য?,একপ্রান্ত হিউমারাসের সাথে যুক্ত থাকে,0,0
763,চলনের সময় হাঁটুকে ভাঁজ করে কোন মাংসপেশী?,ট্রাইসেপস,0,0
764,মেরুদন্ডের এটলাস ও এক্সিসের মধ্যবর্তী অস্থিসন্ধি কোনটি?,গমফোসিস,0,0
765,মোটর প্রকৃতির স্নায়ু কোনটি?,ফেসিয়াল,0,0
766,সন্তান প্রসবে কোন হরমোন সাহায্য করে?,অক্সিন,0,0
767,মায়ের দুধে কি ধরনের প্রতিরক্ষা থাকে?,প্রাকৃতিক সক্রিয়,0,0
768,অ্যান্টিবডি ক্ষরণ করে কোন কোষ?,T-cell,0,0
769,সর্বপ্রথম ভ্যাক্সিন কত সালে আবিষ্কৃত হয়?,1856,0,0
770,কোনটি সেক্স লিংকড ডিসঅর্ডার নয়?,হিমোফিলিয়া,0,0
771,কোয়াগুলেশন ফ্যাক্টর কোনটির অভাবে হিমোফিলিয়া হয়?,VI ফ্যাক্টর,0,0
772,সপ্তম করোটিক স্নায়ু কোনটি?,অলফ্যাকটোরি,0,0
773,মানবদেহে ক্যালসিয়াম ও ফসফরাসের বিপাক নিয়ন্ত্রণ করে কোন গ্রন্থি?,থাইমাস,0,0
774,মানব দেহে নিষেক প্রক্রিয়া কোথায় সংঘটিত হয়?,জরায়ু,0,0
775,প্রথম টেস্টটিউব বেবির নাম কী?,প্যাট্রিক স্ট্রেপটো,0,0
776,নিচের কোনটি মানুষের প্রাথমিক প্রতিরোধ ব্যবস্থা নয়?,লোম,0,0
777,নিচের কোনটি সেক্স-লিংকড ডিসঅর্ডার নয়?,লাল-সবুজ বর্ণান্ধতা,0,0
778,মারসুপিয়াল স্তন্যপায়ী প্রাণী কোন মহাদেশে পাওয়া যায়?,এশিয়া,0,0
779,নিচের কোনটি দ্বিঅরীয় প্রতিসাম্য প্রাণীর উদাহরণ?,হাইড্রা,0,0
780,হাইড্রার খাদ্য নয় কোনটি?,সাইক্লপস,0,0
781,ঘাসফড়িংয়ের রক্ত সংবহনতন্ত্রের অংশ নয় কোনটি?,হিমোসিল,1,1
782,স্ত্রী রুইমাছ ডিম পাড়ে কখন?,জানুয়ারি-মার্চ মাস,0,0
783,নিচের কোন হরমোনটি পাকস্থলীর হাইড্রোক্লোরিক অ্যাসিড নিঃসরণ নিয়ন্ত্রণ করে?,এন্টেরোকাইনিন,0,0
784,নিচের কোনটি তৈরির প্রক্রিয়াকে এরিথ্রোপোয়েসিস বলে?,অণুচক্রিকা,0,0
785,হৃদ-ফুসফুস যন্ত্র (Heart-Lung Machine) কোন কাজে ব্যবহৃত হয়?,অ্যানজিওপ্লাস্টিতে,0,0
786,হেনলির লুপের অবস্থান বৃক্কের কোথায়?,রেনাল করপাসলে,0,0
787,মানবদেহের করোটিকাতে কতগুলো অস্থি আছে?,17টি,0,0
788,পূর্ণ সংবেদী স্নায়ু নয় কোনটি?,অলফ্যাক্টরি স্নায়ু,0,0
789,প্রাপ্তবয়স্ক মানুষের মস্তিষ্কে নিউরনের সংখ্যা কত?,১০ মিলিয়ন,0,0
790,নিচের কোনটি মিশ্র গ্রন্থি নয়?,অগ্ন্যাশয়,0,0
791,বুকের দুধে কোন ধরনের ইমিউনোগ্লোবিন (Ig) থাকে?,IgM,0,0
792,"কনে হিমোফিলিয়া বাহক, বর সুস্থ, এদের সন্তানদের ক্ষেত্রে কোনটি মিথ্যা?",পুত্রদের অর্ধেক সুস্থ হবে,1,1
793,ফিলোসফিকা জুওলজিক' গ্রন্থের রচয়িতা কে?,ডারউইন,0,0
794,জুরাসিক সময়কাল বলা হয় কত আগের সময়কে?,১৫ কোটি বছর,0,0
795,মস্তিষ্কের কোন অংশ মানুষের ক্ষুধা নিয়ন্ত্রণ করে?,মেডুলা অবলংগাটা,0,0
796,ডেলটয়েড টিউবারসিটি কোন অস্থির অংশ?,আলনা,0,0
797,ফুসফুসের আবরণকে কি বলে?,গ্লিসন ক্যাপসুল,0,0
798,নিচের কোনটি মানুষের দ্বিতীয় মস্তিষ্ক হিসাবে পরিচিত?,সুষুম্না কাণ্ড,0,0
799,কানের কোন অংশ ভারসাম্য রক্ষায় কাজ করে?,কর্ণাস্থি,0,0
800,নিচের কোন হরমোনটি মানুষের ডিম্বাশয় থেকে নিঃসৃত হয়??,অক্সিটোসিন,0,0
801,কোন চক্রের মাধ্যমে যকৃতে ইউরিয়া তৈরী হয়?,কার্বন চক্র,0,0
802,কোন এন্টিবডি প্রধানত এলার্জির সাথে সংশ্লিষ্ট?,IgA,0,0
803,মানবদেহে সপ্তম করোটিক স্নায়ুর নাম কি?,ট্রকলিয়ার স্নায়ু,0,0
804,এনজিওপ্লাস্টি করলে কি হয়?,হৃদস্পন্দন বৃদ্ধি পায়,0,0
805,কোন কোষ হেপারিন তৈরী ও নিঃসরণ করে?,নিউট্রোফিল,0,0
806,ডাক্টাস ক্যুভেইরি রুই মাছের কোন তন্ত্রের অংশ?,শ্বসনতন্ত্র,0,0
807,পেসমেকারের কাজ কি?,রক্তকে তরল রাখে,0,0
808,"পূর্ণবয়স্ক সুস্থ মানুষের দুই বৃক্কে প্রতি মিনিটে মোট রক্ত সঞ্চালনের
পরিমাণ-",২৫০ মিঃ লিঃ,1,1
809,কোনটির উপস্থিতিতে স্নেহ পদার্থের ইমালসিফিকেশন হয়?,এনজাইম,0,0
810,নিচের কোনটি নাইট্রোজেনবিহীন পদার্থ?,ক্রিয়েটিনিন,1,1
811,মুখে খাওয়ার পোলিও ভ্যাকসিনটি কোন ধরনের ভ্যাকসিন?,নিষ্ক্রিয় টিকা,0,0
812,নিচের কোনটি ম্যাক্রোফেজের কাজ নয়?,বিভিন্ন ধরনের কোষবিষ তৈরি করা,1,1
813,অন্তঃশ্বসন-,কোষ ও রক্তে সংঘটিত হয়,1,1
814,Mollusca এর ক্ষেত্রে কোনটি সঠিক?,নরম কিউটিকুলার এপিডার্মিস দ্বারা আবৃত,1,1
815,গ্লুকাগন-,রক্তে সুগার কমায়,0,0
816,মানবদেহে কোনটি লুপ্তপ্রায় অংগ?,থাইরয়েড গ্ল্যান্ড,0,0
817,কোন উদ্দীপনা অ্যানিমোট্যাক্সিসকে প্রভাবিত করে?,আর্দ্রতা,1,1
818,মায়োফাইব্রিলে কি ধরনের আমিষ থাকে?,অ্যাকটিন এবং জিলাটিন,0,0
819,অন্ত্রের প্রথম প্রতিরক্ষার স্তর কোনটি?,"সিলিয়া, কমপ্লিমেন্ট তন্ত্র ও সাইটোকাইনস",0,0
820,বুকের দুধের কোন উপাদানটি নবজাতকের প্রতিরক্ষায় কার্যকর?,সহজপাচ্য আমিষ,0,0
821,নিচের কোন স্তন্যপায়ী প্রাণী ডিম পাড়ে?,বাদুর (Bat),0,0
823,নিচের চার প্রকোষ্ঠ বিশিষ্ট হৃদপিন্ড কোন প্রাণীতে দেখা যায়?,কচ্ছপ,0,0
824,কোন hormone পাকস্থলির এসিড নিঃসরণ নিয়ন্ত্রণ করে?,কোলোসিস্টোকাইনিন,0,0
825,কোন কোষ বিভাজন পদ্ধতিতে RBC তৈরি হয়?,synopsis,0,0
826,কোন hormone রক্তে Na+ এবং K+ এর সমতা রক্ষা করে?,ইনসুলিন,0,0
827,স্বাভাবিক অবস্থায় হৃদপিন্ডের পেসমেকার কোনটি?,Bundle of His,0,0
828,নিচের কোন রক্তকণিকাটি স্মৃতিকোষ?,বেসোফিল,0,0
829,যকৃতে অবস্থিত ম্যাক্রোফেজকে কি কোষ বলে?,অস্টিওব্লাস্ট,0,0
830,পূর্ণবয়স্ক সুস্থ মানুষের দেহের ওজনের কত শতাংশ রক্ত থাকে?,১৫-১৯%,0,0
831,নিচের কোনটিতে হাইড্রার বহিঃকোষীয় পরিপাক সংঘটিত হয়?,গ্যাসট্রোডার্মিস,0,0
832,ব্লাড গ্রুপ AB তে প্লাজমায়-,A antibody থাকে,0,0
833,কোনটি প্লাজমা প্রোটিন নয়?,ফাইব্রিনোজেন,0,0
834,কোন রক্তকণিকা দেহে antibody তৈরি করে?,নিউট্রোফিল,0,0
835,কোনটি Live attenuated ভ্যাক্সিন?,হেপাটাইটিস বি,0,0
836,আমাদের জাতীয় পাখির বৈজ্ঞানিক নাম কি?,Gracula religiosa,0,0
837,মানবদেহের কোন অঙ্গে সবচেয়ে বেশি মাত্রায় রক্ত প্রবাহিত হয়?,বৃক্ক,1,1
838,ক্ষুদ্রান্ত্রের কোন স্তরে গবলেট কোষ থাকে?,সেরোসা,0,0
839,ভ্রুণ অবস্থায় মাতৃগর্ভে কখন প্রথম হৃদস্পন্দন শুরু হয়?,দশম সপ্তাহ,0,0
840,মাতৃদুগ্ধে কোন ধরনের immunoglobulin থাকে?,IgM,0,0
841,মানুষের হৃদপিন্ডের কোন প্রকোষ্ঠের প্রাচীর সবচেয়ে পুরু?,বাম অলিন্দ,0,0
842,প্রজাপতি' এর প্রতিসাম্যতা কোন ধরনের?,অরীয়,0,0
843,ঘাসফড়িং এর কোন গ্রন্থি থেকে জুভেনাইল হরমোন ক্ষরিত হয়?,প্রোথোরাসিক গ্রন্থি,0,0
844,রক্তে অক্সিজেনের মাত্রা (O₂ saturation) ও হৃদস্পন্দন পরিমাপক যন্ত্রের নাম হল-,থার্মোমিটার,0,0
845,কেঁচো কোন অঙ্গের মাধ্যমে শ্বাসপ্রশ্বাস নেয়?,হৃদপিন্ড,0,0
846,কোন এনজাইম লালা গ্রন্থিতে পাওয়া যায়?,ট্রিপসিন,0,0
847,"কোন রক্ত কনিকা ""cell-mediated immunity” এর সাথে সম্পৃক্ত?",ইওসিনোফিল (Eosinophil),0,0
848,কোনটি autosomal recessive disorder?,লাল-সবুজ বর্ণান্ধতা,0,0
849,কোন এনজাইম আমিষ পরিপাকে সাহায্য করে?,ল্যাকটেজ,0,0
850,কোন পদ্ধতিতে কোভিড ১৯ ভ্যাক্সিন প্রস্তুত করা হয় না?,উপএকক (Subunit vaccine),0,0
851,কোনটি ভাইরাস বৃদ্ধিতে বাঁধা দেয়?,Lactorine,0,0
852,Alveolus থেকে অক্সিজেন রক্তে কিভাবে প্রবেশ করে?,Osmosis,0,0
853,কোনটি Exocrine গ্রন্থি নয়?,Pancreas,0,0
854,কোনটি হাড়ের সাথে পেশি সংযুক্ত করে?,Myofibril,0,0
855,মানবদেহের রক্তে কোন বাফার দ্রবণ (buffer solution) থাকে?,NH4Cl and NH4OH,0,0
856,কোনটি আমিষ পরিপাককারী (digesting) এনজাইম?,Lipase,0,0
857,নেমাটোসিস্টের (Nematocyst) ভিতরে বিষাক্ত তরল পদার্থের নাম কী?,Toxin,0,0
858,ঘাসফড়িং এর রক্ত কণিকার নাম কী?,Leukocyte,1,1
859,ক্ষুদ্রান্ত্রের কোন স্তরে পানপাত্র সেল (Goblet cell) পাওয়া যায়?,Serosa,0,0
860,মাথার খুলিতে কয়টি হাড় রয়েছে?,23,1,1
861,কোনটি attenuated টিকা?,Diphtheria vaccine,0,0
862,কোন কোষ ম্যাক্রোফেজে (macrophages) রূপান্তরিত হয়?,Eosinophil,0,0
863,কোন পদ্ধতিতে Hydra লম্বা দূরত্ব অতিক্রম করে?,ডিগবাজি (somersaulting),1,1
864,কোষের কোথায় ক্রেবস চক্র (Krebs cycle) সংঘটিত হয়?,Cytoplasm,0,0
865,কোন এনজাইম অগ্ন্যাশয়ে নাই?,Maltase,1,1
866,ভ্রূণে লোহিত কণিকাসমূহ নিম্নের কোথায় তৈরি হয়?,থাইমাস,0,0
867,প্রাণিজগতের বৃহত্তম Phylum কোনটি?,Porifera,0,0
868,লিভারের কোন লোবটি পিত্তথলির সাথে সংযুক্ত থাকে?,Quadrate lobe,1,1
869,মানুষের সোমাটিক কোষে কয়টি অটোসোম থাকে?,23,0,0
870,গ্রোথ হরমোন কোথায় তৈরি হয়?,Thalamus,0,0
871,Golgi complex কোনটি সংশ্লেষ (synthesis) করে না?,Sperm,1,1
872,পেসমেকারে কোন ব্যাটারি ব্যবহৃত হয়?,লেড,0,0
873,দ্বিপদ নামকরণের জনক কে?,বেন্থাম হুকার,0,0
874,অন্তঃশ্বসন প্রধানত কোষের কোথায় সংঘটিত হয়?,রাইবোজোম,0,0
875,নিচের কোনটি হিমোসিলোমেট?,কর্ডাটা,0,0
876,কোনটির 6 টি কোডন আছে?,পাইসিন,0,0
877,অত্যাবশ্যকীয় অ্যামিনো এসিড নয় কোনটি?,হিস্টিডিন,0,0
878,ইনসুলিন কোথা থেকে নিঃসৃত হয়?,আলফা কোষ থেকে,0,0
879,মৎস্যখনি বলা হয়?,পালা,0,0
880,অ্যাপেন্ডিক্স কোথায় থাকে?,ক্ষুদ্রান্ত্র,0,0
881,পিত্তথলি কোথায় উন্মুক্ত হয়?,ক্ষুদ্রান্ত্রে,1,1
882,কত BMI কে স্বাভাবিক ওজন হিসেবে ধরা হয়?,25.2-29.1,0,0
883,লোহিত রক্তকণিকার সাথে সম্পৃক্ত নয় কোনটি?,অক্সিজেন পরিবহন,0,0
884,কোনটি O₂ যুক্ত রক্ত পরিবহন করে?,পালমোনারি ধমনী,0,0
885,কোনটি লালাগ্রন্থি নয়?,প্যারোটিড,0,0
886,স্বরযন্ত্রের তরুণাস্থি নয় কোনটি?,থাইরয়েড,0,0
887,শ্রোণী অস্থি নয় কোনটি?,ইলিয়াম,0,0
888,দেহের ভারসাম্য রক্ষা করে কোনটি?,বহিঃকর্ণ,0,0
889,বয়ঃসন্ধিকালে জরায়ু বৃদ্ধি নিয়ন্ত্রণে ভূমিকা নেই কার?,কাইনিন,1,1
890,গ্রন্থিরাজ বলা হয় কোনটিকে?,শুক্রাশয়,0,0
891,মানবদেহে কোন ইউমিউনোগ্লোবিউলিন অনুপস্থিত?,IgM,0,0
892,সেক্স লিঙ্কড জিন নয় কোনটি?,XY,0,0
893,রক্ত জমাট বাধার ফ্যাক্টর নয় কোনটি?,ফাইব্রিনোজেন,0,0
894,নিচের কোন প্রাণীটি ত্রিস্তরী?,অ্যামিবা,0,0
895,মস্তিষ্কের কোন অংশ মানুষের ক্ষুধা নিয়ন্ত্রণ করে?,মেডুলা অবলংগাটা,0,0
896,ডেলটয়েড টিউবারসিটি কোন অস্থির অংশ?,আলনা,0,0
897,ফুসফুসের আবরণকে কি বলে?,গ্লিসন ক্যাপসুল,0,0
898,নিচের কোনটি মানুষের দ্বিতীয় মস্তিষ্ক হিসাবে পরিচিত?,সুষুম্না কাণ্ড,0,0
899,কানের কোন অংশ ভারসাম্য রক্ষায় কাজ করে?,কর্ণাস্থি,0,0
900,নিচের কোন হরমোনটি মানুষের ডিম্বাশয় থেকে নিঃসৃত হয়??,অক্সিটোসিন,0,0
901,কোন চক্রের মাধ্যমে যকৃতে ইউরিয়া তৈরী হয়?,কার্বন চক্র,0,0
902,কোন এন্টিবডি প্রধানত এলার্জির সাথে সংশ্লিষ্ট?,IgA,0,0
903,মানবদেহে সপ্তম করোটিক স্নায়ুর নাম কি?,ট্রকলিয়ার স্নায়ু,0,0
904,এনজিওপ্লাস্টি করলে কি হয়?,হৃদস্পন্দন বৃদ্ধি পায়,0,0
905,কোন কোষ হেপারিন তৈরী ও নিঃসরণ করে?,নিউট্রোফিল,0,0
906,ডাক্টাস ক্যুভেইরি রুই মাছের কোন তন্ত্রের অংশ?,শ্বসনতন্ত্র,0,0
907,পেসমেকারের কাজ কি?,রক্তকে তরল রাখে,0,0
908,"পূর্ণবয়স্ক সুস্থ মানুষের দুই বৃক্কে প্রতি মিনিটে মোট রক্ত সঞ্চালনের
পরিমাণ-",২৫০ মিঃ লিঃ,0,0
909,কোনটির উপস্থিতিতে স্নেহ পদার্থের ইমালসিফিকেশন হয়?,এনজাইম,0,0
910,নিচের কোনটি নাইট্রোজেনবিহীন পদার্থ?,ক্রিয়েটিনিন,1,1
911,মুখে খাওয়ার পোলিও ভ্যাকসিনটি কোন ধরনের ভ্যাকসিন?,নিষ্ক্রিয় টিকা,0,0
912,নিচের কোনটি ম্যাক্রোফেজের কাজ নয়?,বিভিন্ন ধরনের কোষবিষ তৈরি করা,1,1
913,অন্তঃশ্বসন-,কোষ ও রক্তে সংঘটিত হয়,1,1
914,Mollusca এর ক্ষেত্রে কোনটি সঠিক?,নরম কিউটিকুলার এপিডার্মিস দ্বারা আবৃত,1,1
915,গ্লুকাগন-,রক্তে সুগার কমায়,0,0
916,মানবদেহে কোনটি লুপ্তপ্রায় অংগ?,থাইরয়েড গ্ল্যান্ড,0,0
917,কোন উদ্দীপনা অ্যানিমোট্যাক্সিসকে প্রভাবিত করে?,আর্দ্রতা,1,1
918,মায়োফাইব্রিলে কি ধরনের আমিষ থাকে?,অ্যাকটিন এবং জিলাটিন,0,0
919,অন্ত্রের প্রথম প্রতিরক্ষার স্তর কোনটি?,"সিলিয়া, কমপ্লিমেন্ট তন্ত্র ও সাইটোকাইনস",0,0
920,বুকের দুধের কোন উপাদানটি নবজাতকের প্রতিরক্ষায় কার্যকর?,সহজপাচ্য আমিষ,0,0
921,নিচের কোন স্তন্যপায়ী প্রাণী ডিম পাড়ে?,বাদুর (Bat),0,0
923,নিচের চার প্রকোষ্ঠ বিশিষ্ট হৃদপিন্ড কোন প্রাণীতে দেখা যায়?,কচ্ছপ,0,0
924,কোন hormone পাকস্থলির এসিড নিঃসরণ নিয়ন্ত্রণ করে?,কোলোসিস্টোকাইনিন,0,0
925,কোন কোষ বিভাজন পদ্ধতিতে RBC তৈরি হয়?,synopsis,0,0
926,কোন hormone রক্তে Na+ এবং K+ এর সমতা রক্ষা করে?,ইনসুলিন,0,0
927,স্বাভাবিক অবস্থায় হৃদপিন্ডের পেসমেকার কোনটি?,Bundle of His,0,0
928,নিচের কোন রক্তকণিকাটি স্মৃতিকোষ?,বেসোফিল,0,0
929,যকৃতে অবস্থিত ম্যাক্রোফেজকে কি কোষ বলে?,অস্টিওব্লাস্ট,0,0
930,পূর্ণবয়স্ক সুস্থ মানুষের দেহের ওজনের কত শতাংশ রক্ত থাকে?,১৫-১৯%,0,0
931,নিচের কোনটিতে হাইড্রার বহিঃকোষীয় পরিপাক সংঘটিত হয়?,গ্যাসট্রোডার্মিস,0,0
932,ব্লাড গ্রুপ AB তে প্লাজমায়-,A antibody থাকে,0,0
933,কোনটি প্লাজমা প্রোটিন নয়?,ফাইব্রিনোজেন,0,0
934,কোন রক্তকণিকা দেহে antibody তৈরি করে?,নিউট্রোফিল,0,0
935,কোনটি Live attenuated ভ্যাক্সিন?,হেপাটাইটিস বি,0,0
936,আমাদের জাতীয় পাখির বৈজ্ঞানিক নাম কি?,Gracula religiosa,0,0
937,মানবদেহের কোন অঙ্গে সবচেয়ে বেশি মাত্রায় রক্ত প্রবাহিত হয়?,বৃক্ক,1,1
938,ক্ষুদ্রান্ত্রের কোন স্তরে গবলেট কোষ থাকে?,সেরোসা,0,0
939,ভ্রুণ অবস্থায় মাতৃগর্ভে কখন প্রথম হৃদস্পন্দন শুরু হয়?,দশম সপ্তাহ,0,0
940,মাতৃদুগ্ধে কোন ধরনের immunoglobulin থাকে?,IgM,0,0
941,মানুষের হৃদপিন্ডের কোন প্রকোষ্ঠের প্রাচীর সবচেয়ে পুরু?,বাম অলিন্দ,0,0
942,প্রজাপতি' এর প্রতিসাম্যতা কোন ধরনের?,অরীয়,0,0
943,ঘাসফড়িং এর কোন গ্রন্থি থেকে জুভেনাইল হরমোন ক্ষরিত হয়?,প্রোথোরাসিক গ্রন্থি,0,0
944,রক্তে অক্সিজেনের মাত্রা (O₂ saturation) ও হৃদস্পন্দন পরিমাপক যন্ত্রের নাম হল-,থার্মোমিটার,0,0
945,কেঁচো কোন অঙ্গের মাধ্যমে শ্বাসপ্রশ্বাস নেয়?,হৃদপিন্ড,0,0
946,কোন এনজাইম লালা গ্রন্থিতে পাওয়া যায়?,ট্রিপসিন,0,0
947,"কোন রক্ত কনিকা ""cell-mediated immunity” এর সাথে সম্পৃক্ত?",ইওসিনোফিল (Eosinophil),0,0
948,কোনটি autosomal recessive disorder?,লাল-সবুজ বর্ণান্ধতা,0,0
949,কোন এনজাইম আমিষ পরিপাকে সাহায্য করে?,ল্যাকটেজ,0,0
950,কোন পদ্ধতিতে কোভিড ১৯ ভ্যাক্সিন প্রস্তুত করা হয় না?,উপএকক (Subunit vaccine),0,0
951,কোনটি ভাইরাস বৃদ্ধিতে বাঁধা দেয়?,Lactorine,0,0
952,Alveolus থেকে অক্সিজেন রক্তে কিভাবে প্রবেশ করে?,Osmosis,0,0
953,কোনটি Exocrine গ্রন্থি নয়?,Pancreas,0,0
954,কোনটি হাড়ের সাথে পেশি সংযুক্ত করে?,Myofibril,0,0
955,মানবদেহের রক্তে কোন বাফার দ্রবণ (buffer solution) থাকে?,NH4Cl and NH4OH,0,0
956,কোনটি আমিষ পরিপাককারী (digesting) এনজাইম?,Lipase,0,0
957,নেমাটোসিস্টের (Nematocyst) ভিতরে বিষাক্ত তরল পদার্থের নাম কী?,Toxin,0,0
958,ঘাসফড়িং এর রক্ত কণিকার নাম কী?,Leukocyte,1,1
959,ক্ষুদ্রান্ত্রের কোন স্তরে পানপাত্র সেল (Goblet cell) পাওয়া যায়?,Serosa,0,0
960,মাথার খুলিতে কয়টি হাড় রয়েছে?,23,1,1
961,কোনটি attenuated টিকা?,Diphtheria vaccine,0,0
962,কোন কোষ ম্যাক্রোফেজে (macrophages) রূপান্তরিত হয়?,Eosinophil,0,0
963,কোন পদ্ধতিতে Hydra লম্বা দূরত্ব অতিক্রম করে?,ডিগবাজি (somersaulting),1,1
964,কোষের কোথায় ক্রেবস চক্র (Krebs cycle) সংঘটিত হয়?,Cytoplasm,0,0
965,কোন এনজাইম অগ্ন্যাশয়ে নাই?,Maltase,1,1
966,ভ্রূণে লোহিত কণিকাসমূহ নিম্নের কোথায় তৈরি হয়?,থাইমাস,0,0
967,প্রাণিজগতের বৃহত্তম Phylum কোনটি?,Porifera,0,0
968,লিভারের কোন লোবটি পিত্তথলির সাথে সংযুক্ত থাকে?,Quadrate lobe,1,1
969,মানুষের সোমাটিক কোষে কয়টি অটোসোম থাকে?,23,0,0
970,গ্রোথ হরমোন কোথায় তৈরি হয়?,Thalamus,0,0
971,Golgi complex কোনটি সংশ্লেষ (synthesis) করে না?,Sperm,1,1
972,পেসমেকারে কোন ব্যাটারি ব্যবহৃত হয়?,লেড,0,0
973,দ্বিপদ নামকরণের জনক কে?,বেন্থাম হুকার,0,0
974,অন্তঃশ্বসন প্রধানত কোষের কোথায় সংঘটিত হয়?,রাইবোজোম,0,0
975,নিচের কোনটি হিমোসিলোমেট?,কর্ডাটা,0,0
976,কোনটির 6 টি কোডন আছে?,পাইসিন,0,0
977,অত্যাবশ্যকীয় অ্যামিনো এসিড নয় কোনটি?,হিস্টিডিন,0,0
978,ইনসুলিন কোথা থেকে নিঃসৃত হয়?,আলফা কোষ থেকে,0,0
979,মৎস্যখনি বলা হয়?,পালা,0,0
980,অ্যাপেন্ডিক্স কোথায় থাকে?,ক্ষুদ্রান্ত্র,0,0
981,পিত্তথলি কোথায় উন্মুক্ত হয়?,ক্ষুদ্রান্ত্রে,1,1
982,কত BMI কে স্বাভাবিক ওজন হিসেবে ধরা হয়?,25.2-29.1,0,0
983,লোহিত রক্তকণিকার সাথে সম্পৃক্ত নয় কোনটি?,অক্সিজেন পরিবহন,0,0
984,কোনটি O₂ যুক্ত রক্ত পরিবহন করে?,পালমোনারি ধমনী,0,0
985,কোনটি লালাগ্রন্থি নয়?,প্যারোটিড,0,0
986,স্বরযন্ত্রের তরুণাস্থি নয় কোনটি?,থাইরয়েড,0,0
987,শ্রোণী অস্থি নয় কোনটি?,ইলিয়াম,0,0
988,দেহের ভারসাম্য রক্ষা করে কোনটি?,বহিঃকর্ণ,0,0
989,বয়ঃসন্ধিকালে জরায়ু বৃদ্ধি নিয়ন্ত্রণে ভূমিকা নেই কার?,কাইনিন,1,1
